Date,HiveID,ZipCode,BeeCount,BroodCount,HoneyCount
2018-09-11,2112,01740,38,12,26
2018-09-19,843,02375,38,18,20
2018-09-19,844,02375,38,16,14
2018-09-26,587,01772,38,5,15
2018-09-26,1040,01772,38,0,14
2018-10-01,1724,02124,38,11,20
2018-10-02,2398,02421,38,20,14
2018-10-02,278,02142,38,8,12
2018-10-02,510,02110,38,10,18
2018-10-03,1281,01742,38,12,20
2018-10-04,649,01742,38,16,11
2018-10-05,2071,02021,38,6,20
2018-10-09,403,01930,38,7,14
2018-10-09,870,01930,38,8,11
2018-10-09,2040,01930,38,1,23
2018-10-09,1455,01742,38,5,16
2018-10-10,1868,01929,38,8,18
2018-10-10,2464,01921,38,6,20
2018-10-11,2121,01776,38,12,14
2018-10-11,433,01775,38,2,6
2018-10-12,1863,01742,38,8,16
2018-10-15,1957,01890,38,4,24
2018-10-15,1013,02138,38,8,14
2018-10-15,315,02465,38,12,16
2018-10-16,1037,02451,38,10,26
2018-10-16,1703,01776,38,0,22
2018-10-16,1887,01778,38,13,18
2018-10-17,1408,01778,38,8,18
2018-10-18,2228,02139,38,12,21
2018-10-22,507,02030,38,10,12
2018-10-22,1332,02492,38,8,20
2018-10-22,2267,01748,38,8,14
2018-10-22,2307,01746,38,5,12
2018-10-22,2083,02467,38,5,16
2018-10-22,217,02155,38,10,16
2018-10-23,179,02052,38,8,16
2018-10-23,195,02052,38,0,17
2018-10-23,415,02021,38,4,22
2018-10-23,2071,02021,38,6,22
2018-10-23,2175,02067,38,4,26
2018-10-24,2389,02780,38,6,16
2018-10-24,1089,02763,38,3,16
2018-10-24,814,02481,38,6,20
2018-10-25,1168,02492,38,5,18
2018-10-25,1193,02459,38,7,21
2018-10-25,2081,02464,38,6,18
2018-10-25,1320,02461,38,6,14
2018-10-29,2089,01902,38,3,22
2018-10-29,169,02657,38,0,5
2018-10-30,409,02332,38,0,12
2018-10-30,2344,02667,38,0,16
2018-10-31,824,02122,38,6,18
2018-10-31,1419,02543,38,2,13
2018-11-01,1878,02631,38,0,20
2018-11-01,311,02360,38,0,15
2018-11-01,352,02360,38,0,18
2018-11-01,1734,02364,38,0,20
2018-11-05,373,02535,38,4,30
2018-11-05,757,02575,38,4,24
2018-11-05,536,02673,38,0,22
2018-11-06,863,01945,38,2,18
2018-11-06,1102,01945,38,0,20
2018-11-12,112,02152,38,2,10
2018-11-26,2271,02657,38,0,14
2019-04-12,1706,01908,38,20,15
2019-04-19,1252,02135,38,20,10
2019-04-19,119,02540,38,17,16
2019-04-20,2209,02790,38,14,4
2019-04-20,2319,02025,38,12,12
2019-04-24,454,02176,38,26,6
2019-05-01,2467,02652,38,24,14
2019-05-07,1198,02766,38,16,5
2019-05-14,1401,01969,38,15,7
2019-05-21,1707,01908,38,30,10
2019-05-22,708,02139,38,20,6
2019-05-22,2277,02351,38,18,8
2019-05-23,1693,02138,38,20,16
2019-05-28,2440,01742,38,12,14
2019-05-29,119,02540,38,26,8
2019-05-29,1922,02790,38,8,8
2019-05-30,1007,02535,38,19,10
2019-05-30,2252,02090,38,25,6
2019-05-30,2423,02186,38,16,5
2019-05-30,2296,02026,38,14,4
2019-06-04,612,02493,38,12,20
2019-06-06,2274,01590,38,12,28
2019-06-12,1722,02053,38,14,9
2019-06-19,1956,01890,38,10,9
2019-06-26,208,02138,38,12,18
2019-06-27,246,02114,38,12,8
2019-06-27,2289,01773,38,28,10
2019-07-01,1454,02331,38,15,20
2019-07-01,2619,02364,38,20,15
2019-07-02,1572,02492,38,25,10
2019-07-12,436,02748,38,14,12
2019-07-15,1956,01890,38,,
2019-07-17,1863,01742,38,16,10
2019-07-18,482,01770,38,15,12
2019-07-18,2479,02052,38,15,10
2019-07-22,2561,02482,38,13,14
2019-07-22,2715,02030,38,0,12
2019-07-25,2510,02116,38,13,12
2019-08-02,2037,02790,38,20,16
2019-08-02,116,02633,38,23,10
2019-08-02,2026,02633,38,25,18
2019-08-08,2482,02190,38,15,15
2019-08-08,1938,02332,38,15,13
2019-08-08,1948,02332,38,14,10
2019-08-13,125,02465,38,14,16
2019-08-14,462,02493,38,12,18
2019-08-14,222,01742,38,15,10
2019-08-14,1513,01742,38,18,16
2019-08-15,283,02210,38,16,16
2019-08-15,2345,02030,38,10,20
2019-08-19,1438,02492,38,14,10
2019-08-19,2672,02459,38,15,10
2019-08-19,2295,02026,38,14,15
2019-08-20,2479,02052,38,14,12
2019-08-21,1384,01742,38,20,35
2019-08-21,1937,01742,38,16,18
2019-08-22,864,02790,38,16,18
2019-08-26,1758,02116,38,14,18
2019-08-27,2692,02652,38,14,10
2019-08-28,401,02339,38,14,16
2019-09-06,1891,01741,38,16,8
2019-09-11,2543,02145,38,14,25
2019-09-13,614,02451,38,18,20
2019-09-17,2617,02655,38,10,14
2019-09-19,1858,01944,38,12,10
2019-09-23,34,02140,38,14,24
2019-09-26,316,02465,38,19,7
2019-09-26,391,01545,38,12,20
2019-09-30,1939,02657,38,9,21
2019-09-30,2535,02657,38,10,10
2019-10-01,2749,02420,38,20,10
2019-10-01,1735,02176,38,15,12
2019-10-02,813,02481,38,4,13
2019-10-02,2169,02481,38,2,22
2019-10-09,363,02332,38,14,12
2019-10-09,364,02332,38,12,20
2019-10-15,176,02138,38,8,24
2019-10-17,1706,01908,38,5,20
2019-10-17,863,01945,38,8,21
2019-10-17,2616,02655,38,6,11
2019-10-18,2325,02568,38,8,20
2019-10-21,2203,01930,38,4,13
2019-10-22,2505,02043,38,5,21
2019-10-22,416,01773,38,8,20
2019-10-23,2672,02459,38,8,9
2019-10-24,49,02116,38,2,7
2019-10-26,141,02115,38,4,18
2019-10-28,2380,02324,38,4,10
2019-10-30,2708,02451,38,3,11
2019-10-30,1853,02482,38,2,22
2019-10-31,2543,02145,38,6,25
2019-11-05,992,02666,38,5,24
2019-11-05,2419,02652,38,2,22
2019-11-05,1157,01824,38,0,24
2019-11-06,2549,01742,38,2,21
2019-11-06,1942,01776,38,0,11
2019-11-06,2296,02026,38,0,30
2019-11-08,2355,02130,38,6,13
2013-11-06,55,02537,37,0,17
2014-06-24,364,02332,37,18,8
2014-09-25,290,02465,37,7,7
2014-10-01,290,02465,37,7,7
2015-06-24,707,02368,37,20,9
2015-06-26,127,02540,37,28,12
2015-10-06,508,02148,37,8,16
2015-10-19,519,02136,37,2,19
2016-05-18,529,01887,37,12,4
2016-06-30,141,02115,37,20,15
2016-07-12,1245,02493,37,4,25
2016-07-12,1101,01742,37,10,20
2016-07-26,1215,02138,37,16,7
2016-07-27,741,01862,37,15,11
2016-10-21,644,02468,37,3,12
2016-11-28,1098,02136,37,0,20
2017-06-15,507,02030,37,0,15
2017-06-27,34,02140,37,18,10
2017-07-18,756,02575,37,14,12
2017-07-28,1437,02492,37,18,12
2017-09-14,279,02142,37,15,18
2017-09-18,681,02482,37,13,12
2017-09-18,47,02116,37,15,15
2017-10-02,26,02657,37,12,8
2017-10-18,212,02138,37,0,18
2017-10-20,499,02199,37,5,20
2017-10-23,1193,02459,37,0,17
2017-10-27,1005,02474,37,1,20
2017-11-06,1999,02666,37,0,11
2018-06-05,1948,02332,37,20,14
2018-06-07,2177,02171,37,14,12
2018-07-02,2293,02492,37,15,12
2018-07-12,2328,02090,37,17,14
2018-07-31,1513,01742,37,10,24
2018-08-02,2090,01773,37,15,16
2018-08-14,786,02653,37,20,35
2018-09-04,870,01930,37,14,12
2018-09-19,372,02575,37,14,16
2018-10-12,2249,01915,37,12,18
2018-10-15,170,02140,37,6,24
2018-10-15,2429,01460,37,10,15
2018-10-16,1499,02148,37,6,22
2018-10-22,1341,02030,37,10,17
2018-10-23,90,02067,37,0,20
2018-10-23,320,02072,37,0,19
2018-10-23,2324,02021,37,0,16
2018-10-25,1572,02492,37,10,21
2018-10-30,2419,02652,37,6,18
2018-11-01,989,02650,37,0,12
2018-11-01,2327,02090,37,7,15
2018-11-06,2072,01907,37,0,24
2019-04-23,2071,02021,37,16,8
2019-05-01,454,02176,37,28,9
2019-05-21,1701,02139,37,12,6
2019-05-23,1036,02451,37,20,9
2019-05-29,1585,02557,37,20,16
2019-06-10,353,01810,37,17,20
2019-07-24,2368,02493,37,14,20
2019-07-24,2723,02465,37,13,18
2019-08-15,2521,01778,37,20,15
2019-08-15,1757,02492,37,15,22
2019-08-15,2346,02030,37,10,19
2019-08-21,786,02653,37,15,16
2019-08-26,2498,02111,37,8,15
2019-08-26,2499,02111,37,9,15
2019-08-28,1473,01930,37,10,22
2019-08-29,438,02476,37,11,13
2019-08-29,621,02476,37,9,11
2019-09-05,2311,02568,37,0,9
2019-09-16,2563,02540,37,15,22
2019-09-16,2564,02540,37,10,10
2019-09-19,1957,01890,37,11,6
2019-09-23,1246,02066,37,18,15
2019-10-02,2368,02493,37,12,14
2019-10-16,1005,02474,37,8,26
2019-10-16,526,02138,37,12,24
2019-10-17,2009,02635,37,8,10
2019-10-17,2461,02655,37,4,10
2019-10-17,380,02563,37,0,11
2019-10-22,2557,02043,37,13,20
2019-11-05,2256,01741,37,0,22
2019-11-06,1885,01778,37,6,12
2019-11-07,2389,02780,37,0,20
2019-11-07,2666,01747,37,7,10
2019-11-15,2509,02657,37,,
2012-06-01,39,02420,36,0,10
2012-08-25,37,01966,36,18,22
2012-11-01,45,02144,36,3,7
2012-11-03,26,02657,36,2,24
2013-06-04,52,02537,36,12,22
2013-06-13,120,02766,36,28,25
2013-06-19,112,02152,36,22,16
2013-06-21,115,02052,36,18,10
2013-06-24,174,02124,36,0,16
2013-07-25,130,02116,36,7,9
2013-07-28,188,02118,36,15,6
2013-08-11,233,02125,36,12,1
2013-08-11,191,01503,36,17,8
2013-08-16,207,02138,36,18,0
2013-08-21,137,01450,36,5,1
2013-09-05,186,02118,36,18,15
2013-09-06,218,02667,36,6,2
2013-09-08,216,02155,36,30,1
2013-09-16,116,02633,36,8,1
2013-09-18,54,02537,36,13,0
2013-09-22,206,02138,36,10,6
2013-09-29,129,02657,36,4,32
2013-10-07,89,02152,36,2,18
2013-10-07,112,02152,36,2,18
2013-10-07,123,01949,36,2,14
2013-10-14,88,02461,36,1,8
2013-11-01,202,01770,36,?,12
2013-11-01,202,01770,36,?,12
2013-11-13,233,02125,36,0,20
2013-11-15,223,01742,36,0,16
2013-11-15,216,02155,36,0,8
2014-04-07,205,02138,36,,
2014-04-07,207,02138,36,,
2014-04-07,209,02138,36,,
2014-04-07,211,02138,36,,
2014-04-07,213,02138,36,,
2014-04-07,215,02138,36,,
2014-04-14,130,02116,36,3,3
2014-04-14,131,02116,36,4,8
2014-04-14,133,02116,36,4,7
2014-05-04,176,02138,36,19,7
2014-05-06,89,02152,36,26,8
2014-05-21,83,02130,36,24,8
2014-05-21,124,02465,36,14,?
2014-05-21,125,02465,36,?,?
2014-05-21,290,02465,36,?,?
2014-05-22,170,02140,36,8,4
2014-05-27,47,02116,36,20,0
2014-05-27,132,02116,36,10,4
2014-05-27,319,01772,36,10,3
2014-05-28,58,01778,36,30,6
2014-06-20,233,02125,36,25,8
2014-06-23,349,02474,36,12,16
2014-06-25,411,02568,36,22,4
2014-06-25,373,02535,36,9,3
2014-06-26,416,01773,36,10,8
2014-07-02,329,02210,36,13,5
2014-07-15,345,02050,36,10,10
2014-07-16,375,01701,36,6,6
2014-07-16,399,02478,36,14,6
2014-07-18,84,02445,36,26,8
2014-07-22,424,02474,36,12,12
2014-07-23,430,01983,36,12,12
2014-07-23,416,01773,36,14,12
2014-07-24,368,02332,36,10,10
2014-07-29,418,01810,36,10,10
2014-08-12,276,02142,36,14,8
2014-08-21,345,02050,36,12,14
2014-08-22,378,02130,36,18,18
2014-08-22,122,02445,36,18,18
2014-08-23,354,02125,36,,12
2014-08-26,423,02090,36,15,5
2014-08-26,402,01930,36,12,10
2014-08-28,433,01775,36,10,8
2014-09-08,433,01775,36,26,10
2014-09-10,396,02421,36,16,10
2014-09-11,307,02657,36,0,2
2014-09-12,405,,36,4,8
2014-09-16,409,02332,36,16,20
2014-09-16,366,02332,36,18,16
2014-09-18,394,02119,36,22,14
2014-09-29,27,02155,36,10,16
2014-10-03,68,01929,36,10,12
2014-10-03,435,02451,36,16,20
2014-10-06,433,01775,36,16,20
2014-10-06,416,01773,36,5,10
2014-10-06,459,01742,36,8,10
2014-10-06,443,02421,36,12,10
2014-10-09,464,02420,36,10,14
2014-10-16,331,02081,36,16,20
2014-10-16,361,02332,36,6,10
2014-10-16,362,02332,36,6,20
2014-10-22,37,01966,36,0,10
2014-10-27,27,02155,36,,16
2014-10-28,386,02420,36,4,9
2014-10-28,424,02474,36,5,13
2014-10-29,346,02130,36,,
2014-10-29,415,02021,36,,5
2014-11-05,464,02420,36,,
2015-04-24,127,02540,36,,
2015-04-24,126,02540,36,,
2015-05-16,397,02633,36,20,4
2015-05-27,458,01742,36,18,10
2015-05-28,357,01460,36,16,20
2015-06-01,88,02461,36,20,16
2015-06-02,561,02186,36,20,12
2015-06-02,423,02090,36,18,10
2015-06-03,126,02540,36,10,10
2015-06-03,127,02540,36,10,10
2015-06-03,128,02540,36,8,8
2015-06-03,300,02540,36,10,10
2015-06-03,372,02575,36,8,5
2015-06-04,585,01922,36,20,12
2015-06-05,316,02465,36,32,4
2015-06-08,363,02332,36,16,10
2015-06-09,464,02420,36,20,12
2015-06-09,396,02421,36,28,10
2015-06-10,321,02052,36,30,8
2015-06-11,204,02138,36,22,12
2015-06-16,553,02141,36,25,12
2015-06-22,570,01810,36,16,22
2015-06-24,28,02139,36,16,14
2015-06-24,526,02138,36,22,8
2015-06-24,514,02138,36,15,4
2015-06-24,956,,36,16,8
2015-06-25,184,02472,36,18,12
2015-06-25,615,02451,36,15,10
2015-06-30,437,01742,36,28,6
2015-06-30,521,01742,36,9,6
2015-06-30,956,,36,16,8
2015-07-01,680,02445,36,24,10
2015-07-08,384,01778,36,26,12
2015-07-08,562,01778,36,24,14
2015-07-08,240,01770,36,16,10
2015-07-09,442,02421,36,24,12
2015-07-09,391,01545,36,20,15
2015-07-09,960,,36,18,8
2015-07-17,879,02472,36,20,8
2015-07-17,920,02472,36,6,4
2015-07-17,944,02472,36,12,6
2015-07-21,598,02138,36,10,10
2015-07-28,226,02118,36,10,10
2015-07-29,747,02474,36,18,14
2015-08-03,217,02155,36,22,8
2015-08-07,751,01742,36,20,6
2015-08-08,811,02657,36,20,18
2015-08-10,116,02633,36,13,18
2015-08-14,709,01606,36,18,12
2015-08-18,689,02108,36,18,6
2015-08-18,907,02472,36,12,16
2015-08-18,912,02472,36,12,12
2015-08-18,913,02472,36,12,8
2015-08-18,932,02472,36,14,14
2015-08-20,463,02575,36,10,28
2015-08-20,501,02557,36,12,10
2015-08-20,757,02575,36,14,12
2015-08-25,826,02142,36,2,7
2015-08-26,416,01773,36,16,4
2015-09-03,742,01776,36,14,10
2015-09-03,960,,36,14,8
2015-09-03,962,,36,14,10
2015-09-03,349,02474,36,16,2
2015-09-08,416,01773,36,15,15
2015-09-08,822,01742,36,15,15
2015-09-10,707,02368,36,20,20
2015-09-14,351,01833,36,12,6
2015-09-16,981,02642,36,10,22
2015-09-17,124,02465,36,20,16
2015-09-18,235,02492,36,16,20
2015-09-18,530,02026,36,14,20
2015-09-18,519,02136,36,14,12
2015-09-29,826,02142,36,6,18
2015-09-29,827,02142,36,12,16
2015-10-01,328,02210,36,15,18
2015-10-01,324,02210,36,12,14
2015-10-06,349,02474,36,12,20
2015-10-09,416,01773,36,12,18
2015-10-09,822,01742,36,12,16
2015-10-09,751,01742,36,5,22
2015-10-13,30,02116,36,5,58
2015-10-14,526,02138,36,12,20
2015-10-14,502,02557,36,8,18
2015-10-16,483,02451,36,10,16
2015-10-27,213,02138,36,10,26
2015-10-30,508,02148,36,5,16
2016-04-17,320,02072,36,30,10
2016-05-17,971,02045,36,15,12
2016-06-07,426,02493,36,25,6
2016-06-07,409,02332,36,14,15
2016-06-08,126,02540,36,16,4
2016-06-08,127,02540,36,15,2
2016-06-08,128,02540,36,15,3
2016-06-08,300,02540,36,18,5
2016-06-10,679,02445,36,4,4
2016-06-13,527,02025,36,16,6
2016-06-13,380,02563,36,20,10
2016-06-13,672,02169,36,12,4
2016-06-14,786,02653,36,8,8
2016-06-14,989,02650,36,12,10
2016-06-14,1123,02638,36,,
2016-06-16,991,02445,36,7,20
2016-06-20,1150,02186,36,20,10
2016-06-20,1088,02186,36,20,12
2016-06-20,859,,36,16,11
2016-06-20,507,02030,36,18,8
2016-06-20,824,02122,36,14,13
2016-06-21,454,02176,36,15,7
2016-06-22,1071,01776,36,10,6
2016-06-23,433,01775,36,18,11
2016-06-24,410,02357,36,15,10
2016-06-28,342,01772,36,9,15
2016-06-28,47,02116,36,6,5
2016-06-29,1127,02056,36,25,5
2016-06-29,283,02210,36,15,3
2016-07-01,990,02445,36,10,15
2016-07-01,569,02445,36,16,15
2016-07-06,1353,02030,36,8,6
2016-07-08,1252,02135,36,10,14
2016-07-13,863,01945,36,14,28
2016-07-15,425,02043,36,8,8
2016-07-18,178,02052,36,20,14
2016-07-18,1403,01950,36,14,12
2016-07-20,36,,36,18,8
2016-07-21,1416,02176,36,20,8
2016-07-21,1408,01778,36,16,20
2016-07-21,992,02666,36,20,8
2016-07-27,497,02199,36,12,12
2016-07-29,1041,01772,36,12,12
2016-08-01,462,02493,36,6,8
2016-08-03,141,02115,36,15,10
2016-08-03,1252,02135,36,16,16
2016-08-03,491,02119,36,12,12
2016-08-04,1370,02108,36,16,12
2016-08-04,1127,02056,36,20,18
2016-08-05,128,02540,36,16,14
2016-08-08,1407,02790,36,20,10
2016-08-09,114,02445,36,10,10
2016-08-22,1373,01772,36,10,12
2016-08-25,1397,01772,36,18,8
2016-08-25,1161,01450,36,24,12
2016-08-26,1245,02493,36,20,14
2016-08-26,1490,02131,36,16,14
2016-08-31,1041,01772,36,10,15
2016-08-31,1038,01772,36,5,10
2016-09-01,283,02210,36,0,20
2016-09-01,511,02110,36,15,15
2016-09-07,645,01770,36,8,18
2016-09-08,501,02557,36,14,6
2016-09-08,502,02557,36,14,6
2016-09-08,414,02568,36,10,2
2016-09-08,1007,02535,36,14,8
2016-09-09,1400,02176,36,13,7
2016-09-09,1161,01450,36,18,14
2016-09-09,1157,01824,36,14,18
2016-09-09,1148,01460,36,16,18
2016-09-09,216,02155,36,14,15
2016-09-12,1370,02108,36,10,10
2016-09-13,985,02478,36,10,10
2016-09-21,36,,36,16,12
2016-09-23,569,02445,36,12,13
2016-09-26,1362,02421,36,8,18
2016-09-26,90,02067,36,6,10
2016-09-29,561,02186,36,10,14
2016-09-30,750,01982,36,8,12
2016-09-30,817,01915,36,8,15
2016-09-30,1102,01945,36,10,6
2016-10-06,587,01772,36,10,15
2016-10-07,500,02199,36,8,20
2016-10-11,1256,01742,36,4,20
2016-10-12,1401,01969,36,6,12
2016-10-12,1403,01950,36,8,12
2016-10-12,179,02052,36,6,10
2016-10-12,359,02052,36,3,10
2016-10-13,1422,02347,36,6,12
2016-10-13,1161,01450,36,2,1
2016-10-13,843,02375,36,7,12
2016-10-18,607,02481,36,6,18
2016-10-19,707,02368,36,6,20
2016-10-19,415,02021,36,2,15
2016-10-20,750,01982,36,6,10
2016-10-24,397,02633,36,2,10
2016-10-24,986,02478,36,0,10
2016-10-26,127,02540,36,6,10
2016-11-01,859,,36,1,10
2016-11-02,581,02445,36,6,20
2016-11-09,47,02116,36,0,18
2016-11-14,115,02052,36,0,18
2016-11-16,521,01742,36,6,20
2016-11-22,1339,01760,36,0,16
2016-11-28,35,02186,36,0,15
2016-12-13,1248,02139,36,0,24
2017-06-15,789,01940,36,17,10
2017-06-23,741,01862,36,20,12
2017-06-23,596,02138,36,16,20
2017-06-23,597,02138,36,18,22
2017-06-23,33,02118,36,20,20
2017-06-26,1004,02138,36,10,13
2017-06-26,28,02139,36,13,10
2017-06-27,684,02459,36,15,8
2017-06-27,1710,02126,36,10,15
2017-06-28,680,02445,36,16,7
2017-06-28,1936,01760,36,15,9
2017-07-03,1768,01930,36,14,6
2017-07-05,112,02152,36,6,40
2017-07-05,1706,01908,36,0,20
2017-07-05,1707,01908,36,0,18
2017-07-06,1809,02478,36,17,11
2017-07-06,408,02332,36,18,10
2017-07-10,1362,02421,36,20,4
2017-07-11,462,02493,36,12,20
2017-07-13,1157,01824,36,10,12
2017-07-13,1416,02176,36,16,8
2017-07-14,1691,,36,16,22
2017-07-17,411,02568,36,18,16
2017-07-17,178,02052,36,18,10
2017-07-17,1982,02052,36,15,10
2017-07-19,1082,02109,36,15,10
2017-07-20,1041,01772,36,12,20
2017-07-24,2026,02633,36,13,12
2017-07-25,1916,01776,36,16,14
2017-07-27,1727,02558,36,18,6
2017-07-28,672,02169,36,16,8
2017-08-01,864,02790,36,34,10
2017-08-01,1729,02748,36,30,6
2017-08-02,1854,01921,36,24,4
2017-08-02,403,01930,36,20,6
2017-08-03,516,02493,36,24,12
2017-08-03,1853,02482,36,22,12
2017-08-03,1303,02482,36,18,8
2017-08-04,366,02332,36,20,14
2017-08-04,1454,02331,36,18,12
2017-08-07,1455,01742,36,20,30
2017-08-10,1739,02148,36,24,10
2017-08-10,794,02420,36,15,10
2017-08-11,1703,01776,36,14,12
2017-08-15,614,02451,36,24,10
2017-08-21,1051,02134,36,15,5
2017-08-31,1102,01945,36,12,2
2017-09-06,1858,01944,36,16,12
2017-09-14,455,02119,36,20,30
2017-09-15,587,01772,36,18,10
2017-09-18,346,02130,36,12,2
2017-09-18,2096,01778,36,18,16
2017-09-21,114,02445,36,18,14
2017-09-21,569,02445,36,20,20
2017-09-22,315,02465,36,24,16
2017-09-25,352,02360,36,18,12
2017-09-25,1753,02364,36,10,16
2017-09-26,2013,02481,36,10,20
2017-09-27,361,02332,36,20,16
2017-09-27,366,02332,36,16,16
2017-09-27,1756,02532,36,16,16
2017-09-27,471,02050,36,14,18
2017-09-28,614,02451,36,20,16
2017-09-28,986,02478,36,18,16
2017-09-29,415,02021,36,18,18
2017-10-02,2040,01930,36,16,16
2017-10-02,2001,01930,36,17,16
2017-10-04,1157,01824,36,18,22
2017-10-04,1359,01462,36,18,20
2017-10-04,1904,01460,36,16,18
2017-10-04,217,02155,36,10,11
2017-10-04,2134,01462,36,18,20
2017-10-05,1102,01945,36,4,12
2017-10-05,2027,02633,36,8,22
2017-10-06,1851,02420,36,9,3
2017-10-11,1056,01776,36,4,20
2017-10-11,1703,01776,36,2,16
2017-10-11,1886,01778,36,8,12
2017-10-12,1862,01742,36,4,2
2017-10-12,1403,01950,36,12,20
2017-10-13,793,01742,36,16,10
2017-10-13,1691,,36,0,24
2017-10-17,1274,02119,36,18,16
2017-10-18,48,02116,36,0,16
2017-10-18,49,02116,36,0,18
2017-10-23,1865,02135,36,10,18
2017-10-23,2002,02467,36,0,12
2017-10-24,1004,02138,36,0,12
2017-10-24,1574,02138,36,2,20
2017-10-25,125,02465,36,6,24
2017-10-26,1710,02126,36,4,16
2017-10-27,1512,02445,36,4,20
2017-11-02,1761,02738,36,,40
2017-11-02,1305,02738,36,,38
2017-11-02,1456,02738,36,,46
2017-11-02,1093,02738,36,,46
2017-11-03,1419,02543,36,4,16
2017-11-03,300,02540,36,0,16
2017-11-03,366,02332,36,3,18
2017-11-06,26,02657,36,0,15
2017-11-07,586,02657,36,0,18
2017-11-07,169,02657,36,0,9
2017-11-07,1707,01908,36,0,16
2017-11-08,2050,02067,36,0,18
2017-11-14,2001,01930,36,0,16
2018-04-10,1944,02045,36,8,12
2018-05-05,586,02657,36,10,12
2018-05-07,363,02332,36,,
2018-05-21,210,02138,36,14,10
2018-05-21,688,01772,36,12,8
2018-05-21,1157,01824,36,13,8
2018-05-23,2249,01915,36,18,16
2018-05-23,814,02481,36,24,8
2018-05-23,1303,02482,36,10,12
2018-05-23,1304,02482,36,12,6
2018-05-23,1736,02481,36,18,6
2018-05-23,1974,02482,36,20,10
2018-05-23,2128,02482,36,18,6
2018-05-24,2264,02421,36,15,9
2018-05-24,121,02474,36,28,8
2018-05-25,418,01810,36,17,7
2018-05-28,2209,02790,36,20,5
2018-05-30,1332,02492,36,16,16
2018-05-30,1341,02030,36,10,14
2018-05-30,358,02052,36,14,16
2018-05-31,680,02445,36,22,18
2018-05-31,1252,02135,36,13,10
2018-06-01,845,02132,36,16,11
2018-06-05,71,02666,36,20,10
2018-06-05,352,02360,36,18,11
2018-06-05,1753,02364,36,19,12
2018-06-05,1938,02332,36,16,14
2018-06-05,339,02054,36,24,10
2018-06-05,1944,02045,36,8,18
2018-06-06,2113,02331,36,20,10
2018-06-06,2223,02332,36,22,10
2018-06-06,355,02657,36,4,12
2018-06-06,1485,02657,36,16,9
2018-06-06,71,02666,36,20,10
2018-06-07,536,02673,36,16,10
2018-06-07,1088,02186,36,10,9
2018-06-07,2252,02090,36,12,10
2018-06-07,1746,02170,36,14,9
2018-06-07,1751,02343,36,16,12
2018-06-07,2253,02351,36,13,12
2018-06-08,1995,02650,36,20,8
2018-06-08,1102,01945,36,18,12
2018-06-12,1569,02130,36,16,12
2018-06-12,1724,02124,36,15,10
2018-06-13,2343,02118,36,20,16
2018-06-14,500,02199,36,14,12
2018-06-20,2249,01915,36,20,18
2018-06-21,1873,01741,36,16,12
2018-06-21,2256,01741,36,12,22
2018-06-21,1862,01742,36,16,4
2018-06-22,2284,01773,36,16,8
2018-06-26,204,02138,36,15,8
2018-06-28,1059,02453,36,10,4
2018-07-02,684,02459,36,12,12
2018-07-02,679,02445,36,14,16
2018-07-02,990,02445,36,12,12
2018-07-02,992,02666,36,2,38
2018-07-02,2419,02652,36,12,12
2018-07-02,2292,02492,36,13,10
2018-07-02,2346,02030,36,13,12
2018-07-06,562,01778,36,12,12
2018-07-09,1853,02482,36,15,8
2018-07-10,34,02140,36,8,16
2018-07-10,2288,02140,36,8,12
2018-07-10,2407,02145,36,10,15
2018-07-10,1878,02631,36,14,10
2018-07-10,2366,02641,36,12,12
2018-07-11,536,02673,36,0,12
2018-07-11,1419,02543,36,10,8
2018-07-11,1728,02632,36,12,8
2018-07-11,2009,02635,36,20,8
2018-07-12,527,02025,36,12,6
2018-07-13,621,02476,36,11,14
2018-07-13,1707,01908,36,16,18
2018-07-13,1762,01908,36,20,14
2018-07-13,1954,02151,36,18,15
2018-07-13,708,02139,36,20,14
2018-07-17,1168,02492,36,13,12
2018-07-18,47,02116,36,12,16
2018-07-19,1038,01772,36,15,14
2018-07-19,1758,02116,36,14,16
2018-07-19,192,02118,36,12,12
2018-07-19,1962,02163,36,10,6
2018-07-19,2388,02118,36,18,10
2018-07-23,1163,02130,36,16,20
2018-07-24,2203,01930,36,8,10
2018-07-25,793,01742,36,10,12
2018-07-25,1868,01929,36,10,12
2018-07-26,646,01742,36,16,16
2018-07-26,2440,01742,36,16,16
2018-07-31,1886,01778,36,16,10
2018-07-31,204,02138,36,12,10
2018-08-01,216,02155,36,10,10
2018-08-01,2242,01778,36,10,12
2018-08-01,1973,01742,36,16,6
2018-08-02,1936,01760,36,12,5
2018-08-07,2398,02421,36,16,8
2018-08-07,2399,02421,36,16,8
2018-08-07,2402,02421,36,16,8
2018-08-08,844,02375,36,16,14
2018-08-08,1354,02030,36,12,12
2018-08-09,2127,02482,36,8,10
2018-08-11,129,02657,36,12,12
2018-08-13,311,02360,36,12,14
2018-08-15,672,02169,36,12,8
2018-08-15,2369,02025,36,15,4
2018-08-23,279,02142,36,18,18
2018-08-23,1088,02186,36,12,9
2018-08-29,2464,01921,36,14,10
2018-08-30,316,02465,36,14,12
2018-08-30,1691,,36,14,16
2018-09-04,2038,01834,36,9,8
2018-09-04,2398,02421,36,14,8
2018-09-04,2402,02421,36,14,12
2018-09-06,525,02138,36,10,6
2018-09-07,2121,01776,36,14,12
2018-09-14,2456,01770,36,12,6
